date,geo,sales_value,sales_units
2023-08-19,DMA_006,100882.52,2022
2023-08-19,DMA_007,116752.17,2295
2023-08-19,DMA_008,121800.24,2231
2023-08-19,DMA_009,132159.85,2856
2023-08-19,DMA_010,157012.13,3086
2023-08-20,DMA_001,47362.47,986
2023-08-20,DMA_002,57688.29,1049
2023-08-20,DMA_003,68227.29,1243
2023-08-20,DMA_004,80517.73,1466
2023-08-20,DMA_005,88892.1,1888
2023-08-20,DMA_006,91296.16,1714
2023-08-20,DMA_007,110265.3,2078
2023-08-20,DMA_008,121453.52,2300
2023-08-20,DMA_009,128975.74,2473
2023-08-20,DMA_010,148629.84,3034
2023-08-21,DMA_001,39306.89,725
2023-08-21,DMA_002,52685.56,1034
2023-08-21,DMA_003,60015.11,1121
2023-08-21,DMA_004,76070.29,1557
2023-08-21,DMA_005,70971.94,1402
2023-08-21,DMA_006,90115.41,1692
2023-08-21,DMA_007,113098.74,2250
2023-08-21,DMA_008,119782.82,2400
2023-08-21,DMA_009,123004.8,2401
2023-08-21,DMA_010,131030.26,2718
2023-08-22,DMA_001,43933.62,842
2023-08-22,DMA_002,50859.88,930
2023-08-22,DMA_003,65640.76,1240
2023-08-22,DMA_004,65731.97,1312
2023-08-22,DMA_005,77561.68,1642
2023-08-22,DMA_006,88464.2,1942
2023-08-22,DMA_007,95992.54,2117
2023-08-22,DMA_008,106418.98,2183
2023-08-22,DMA_009,134060.26,2519
2023-08-22,DMA_010,125220.35,2747
2023-08-23,DMA_001,41024.89,803
2023-08-23,DMA_002,49051.23,1040
2023-08-23,DMA_003,66123.55,1319
2023-08-23,DMA_004,77866.29,1432
2023-08-23,DMA_005,85503.82,1754
2023-08-23,DMA_006,88537.84,1681
2023-08-23,DMA_007,107773.4,2107
2023-08-23,DMA_008,108307.96,2129
2023-08-23,DMA_009,120000.08,2339
2023-08-23,DMA_010,128597.45,2455
2023-08-24,DMA_001,44472.25,828
2023-08-24,DMA_002,53338.92,1032
2023-08-24,DMA_003,61451.11,1314
2023-08-24,DMA_004,66668.04,1254
2023-08-24,DMA_005,77679.82,1563
2023-08-24,DMA_006,88908.65,1782
2023-08-24,DMA_007,103021.63,2162
2023-08-24,DMA_008,105730.66,1948
2023-08-24,DMA_009,124991.37,2423
2023-08-24,DMA_010,125662.06,2635
2023-08-25,DMA_001,36812.57,680
2023-08-25,DMA_002,51917.11,953
2023-08-25,DMA_003,61733.61,1239
2023-08-25,DMA_004,72825.51,1424
2023-08-25,DMA_005,82335.34,1797
2023-08-25,DMA_006,92798.54,1838
2023-08-25,DMA_007,92052.47,1894
2023-08-25,DMA_008,105097.9,2168
2023-08-25,DMA_009,119188.95,2175
2023-08-25,DMA_010,119747.25,2505
2023-08-26,DMA_001,48172.66,1014
2023-08-26,DMA_002,54188.7,1038
2023-08-26,DMA_003,71009.62,1497
2023-08-26,DMA_004,79870.65,1490
2023-08-26,DMA_005,87492.27,1825
2023-08-26,DMA_006,109883.44,2317
2023-08-26,DMA_007,100663.12,1970
2023-08-26,DMA_008,118133.11,2409
2023-08-26,DMA_009,137512.18,2782
2023-08-26,DMA_010,139710.58,2784
2023-08-27,DMA_001,44252.8,913
2023-08-27,DMA_002,59552.73,1261
2023-08-27,DMA_003,71615.15,1459
2023-08-27,DMA_004,80406.19,1716
2023-08-27,DMA_005,87439.95,1655
2023-08-27,DMA_006,97387.96,2002
2023-08-27,DMA_007,106790.02,2035
2023-08-27,DMA_008,130256.34,2495
2023-08-27,DMA_009,136734.08,2990
2023-08-27,DMA_010,147349.77,2848
2023-08-28,DMA_001,44858.17,824
2023-08-28,DMA_002,50168.08,1017
2023-08-28,DMA_003,62526.93,1349
2023-08-28,DMA_004,65664.39,1405
2023-08-28,DMA_005,85829.9,1720
2023-08-28,DMA_006,91217.48,1744
2023-08-28,DMA_007,99096.35,1954
2023-08-28,DMA_008,108379.83,2162
2023-08-28,DMA_009,119081.66,2583
2023-08-28,DMA_010,123271.59,2374
2023-08-29,DMA_001,40702.93,819
2023-08-29,DMA_002,51696.48,992
2023-08-29,DMA_003,61742.89,1264
2023-08-29,DMA_004,70483.3,1400
2023-08-29,DMA_005,79518.66,1471
2023-08-29,DMA_006,89358.06,1741
2023-08-29,DMA_007,106125.72,2283
2023-08-29,DMA_008,108770.13,2025
2023-08-29,DMA_009,127390.02,2487
2023-08-29,DMA_010,134325.47,2523
2023-08-30,DMA_001,42236.51,790
2023-08-30,DMA_002,54389.63,1029
2023-08-30,DMA_003,57986.14,1080
2023-08-30,DMA_004,70690.06,1449
2023-08-30,DMA_005,82609.62,1801
2023-08-30,DMA_006,92177.82,1931
2023-08-30,DMA_007,100762.87,2089
2023-08-30,DMA_008,116007.64,2490
2023-08-30,DMA_009,130437.43,2688
2023-08-30,DMA_010,121686.51,2385
2023-08-31,DMA_001,40359.16,879
2023-08-31,DMA_002,53281.79,1138
2023-08-31,DMA_003,59367.78,1210
2023-08-31,DMA_004,68980.48,1429
2023-08-31,DMA_005,73419.44,1546
2023-08-31,DMA_006,84235.0,1638
2023-08-31,DMA_007,100417.65,2141
2023-08-31,DMA_008,108537.97,2366
2023-08-31,DMA_009,111100.45,2092
2023-08-31,DMA_010,121081.56,2296
2023-09-01,DMA_001,37112.16,772
2023-09-01,DMA_002,42099.58,850
2023-09-01,DMA_003,50761.06,1063
2023-09-01,DMA_004,54823.11,1188
2023-09-01,DMA_005,63790.21,1267
2023-09-01,DMA_006,80709.32,1596
2023-09-01,DMA_007,88906.25,1703
2023-09-01,DMA_008,92800.08,1764
2023-09-01,DMA_009,96949.17,1831
2023-09-01,DMA_010,113604.53,2338
2023-09-02,DMA_001,40853.61,789
2023-09-02,DMA_002,47648.71,1003
2023-09-02,DMA_003,54105.73,1136
2023-09-02,DMA_004,67587.89,1483
2023-09-02,DMA_005,76536.37,1408
2023-09-02,DMA_006,84322.64,1588
2023-09-02,DMA_007,94075.99,2089
2023-09-02,DMA_008,100601.16,1857
2023-09-02,DMA_009,106115.97,2095
2023-09-02,DMA_010,122922.78,2397
2023-09-03,DMA_001,40342.29,804
2023-09-03,DMA_002,47128.19,930
2023-09-03,DMA_003,57965.15,1138
2023-09-03,DMA_004,68475.56,1480
2023-09-03,DMA_005,78118.25,1529
2023-09-03,DMA_006,84869.57,1773
2023-09-03,DMA_007,92211.46,2013
2023-09-03,DMA_008,108037.68,2168
2023-09-03,DMA_009,112177.17,2172
2023-09-03,DMA_010,120947.49,2265
2023-09-04,DMA_001,33484.08,610
2023-09-04,DMA_002,43870.69,962
2023-09-04,DMA_003,53504.38,1154
2023-09-04,DMA_004,56452.61,1113
2023-09-04,DMA_005,71243.78,1528
2023-09-04,DMA_006,78648.63,1670
2023-09-04,DMA_007,83142.14,1559
2023-09-04,DMA_008,90522.42,1962
2023-09-04,DMA_009,98367.77,1868
2023-09-04,DMA_010,107490.02,1969
2023-09-05,DMA_001,33104.33,652
2023-09-05,DMA_002,40639.41,877
2023-09-05,DMA_003,53704.28,1096
2023-09-05,DMA_004,65625.44,1261
2023-09-05,DMA_005,71033.64,1358
2023-09-05,DMA_006,75569.12,1487
2023-09-05,DMA_007,88101.21,1634
2023-09-05,DMA_008,88207.48,1648
2023-09-05,DMA_009,97563.23,1794
2023-09-05,DMA_010,106457.07,2053
2023-09-06,DMA_001,37596.11,819
2023-09-06,DMA_002,43123.94,940
2023-09-06,DMA_003,49934.19,1097
2023-09-06,DMA_004,59757.79,1144
2023-09-06,DMA_005,64661.26,1321
2023-09-06,DMA_006,80878.57,1636
2023-09-06,DMA_007,79631.23,1699
2023-09-06,DMA_008,81771.95,1608
2023-09-06,DMA_009,108911.65,2325
2023-09-06,DMA_010,108725.35,2369
2023-09-07,DMA_001,34184.98,654
2023-09-07,DMA_002,40111.28,798
2023-09-07,DMA_003,46003.31,995
2023-09-07,DMA_004,61643.0,1128
2023-09-07,DMA_005,64224.6,1231
2023-09-07,DMA_006,79767.93,1630
2023-09-07,DMA_007,84753.57,1725
2023-09-07,DMA_008,85888.83,1861
2023-09-07,DMA_009,94629.15,1936
2023-09-07,DMA_010,97956.3,1931
2023-09-08,DMA_001,37655.28,735
2023-09-08,DMA_002,41988.46,835
2023-09-08,DMA_003,52439.42,1063
2023-09-08,DMA_004,56704.85,1119
2023-09-08,DMA_005,67977.13,1451
2023-09-08,DMA_006,79569.09,1452
2023-09-08,DMA_007,81361.52,1636
2023-09-08,DMA_008,86274.77,1850
2023-09-08,DMA_009,89280.62,1876
2023-09-08,DMA_010,97261.57,2092
2023-09-09,DMA_001,39750.17,750
2023-09-09,DMA_002,47325.68,1047
2023-09-09,DMA_003,55255.3,1062
2023-09-09,DMA_004,70194.94,1393
2023-09-09,DMA_005,75556.24,1596
2023-09-09,DMA_006,77345.99,1596
2023-09-09,DMA_007,94080.9,1905
2023-09-09,DMA_008,102939.87,2205
2023-09-09,DMA_009,113603.98,2274
2023-09-09,DMA_010,113868.25,2261
2023-09-10,DMA_001,38799.59,796
2023-09-10,DMA_002,46967.22,984
2023-09-10,DMA_003,55512.5,1049
2023-09-10,DMA_004,67416.47,1469
2023-09-10,DMA_005,75438.16,1485
2023-09-10,DMA_006,79186.03,1448
2023-09-10,DMA_007,98388.91,2098
2023-09-10,DMA_008,112903.79,2462
2023-09-10,DMA_009,114473.14,2324
2023-09-10,DMA_010,124382.64,2716
2023-09-11,DMA_001,30506.33,582
2023-09-11,DMA_002,41829.7,824
2023-09-11,DMA_003,50028.49,1076
2023-09-11,DMA_004,58495.21,1209
2023-09-11,DMA_005,64259.77,1298
2023-09-11,DMA_006,71840.94,1347
2023-09-11,DMA_007,78250.65,1575
2023-09-11,DMA_008,86402.1,1794
2023-09-11,DMA_009,96353.77,2037
2023-09-11,DMA_010,108115.18,2058
2023-09-12,DMA_001,34782.36,734
2023-09-12,DMA_002,45177.81,930
2023-09-12,DMA_003,52042.03,1079
2023-09-12,DMA_004,61958.57,1174
2023-09-12,DMA_005,63373.94,1360
2023-09-12,DMA_006,73930.03,1348
2023-09-12,DMA_007,83490.87,1577
2023-09-12,DMA_008,92140.48,1897
2023-09-12,DMA_009,106223.72,2165
2023-09-12,DMA_010,99969.22,2163
2023-09-13,DMA_001,35152.81,737
2023-09-13,DMA_002,43746.71,954
2023-09-13,DMA_003,44984.54,827
2023-09-13,DMA_004,62559.88,1382
2023-09-13,DMA_005,60941.53,1245
2023-09-13,DMA_006,67648.92,1406
2023-09-13,DMA_007,86974.98,1829
2023-09-13,DMA_008,95419.68,1942
2023-09-13,DMA_009,100787.98,2115
2023-09-13,DMA_010,105971.96,2054
2023-09-14,DMA_001,34316.48,659
2023-09-14,DMA_002,44231.69,861
2023-09-14,DMA_003,54675.13,1046
2023-09-14,DMA_004,58621.63,1124
2023-09-14,DMA_005,63044.71,1162
2023-09-14,DMA_006,77414.11,1594
2023-09-14,DMA_007,85037.63,1766
2023-09-14,DMA_008,96237.91,1781
2023-09-14,DMA_009,99936.43,1938
2023-09-14,DMA_010,103326.38,1979
2023-09-15,DMA_001,33041.05,646
2023-09-15,DMA_002,43536.22,834
2023-09-15,DMA_003,51985.02,1136
2023-09-15,DMA_004,61183.12,1204
2023-09-15,DMA_005,65851.19,1241
2023-09-15,DMA_006,72615.31,1425
2023-09-15,DMA_007,88196.73,1842
2023-09-15,DMA_008,86092.88,1838
2023-09-15,DMA_009,100376.08,2103
2023-09-15,DMA_010,102132.78,1981
2023-09-16,DMA_001,40682.12,817
2023-09-16,DMA_002,49841.35,1067
2023-09-16,DMA_003,55790.92,1079
2023-09-16,DMA_004,62960.56,1164
2023-09-16,DMA_005,72796.83,1578
2023-09-16,DMA_006,91698.22,1880
2023-09-16,DMA_007,93895.91,1863
2023-09-16,DMA_008,110972.6,2393
2023-09-16,DMA_009,110904.15,2406
2023-09-16,DMA_010,122567.21,2307
2023-09-17,DMA_001,37358.21,829
2023-09-17,DMA_002,48967.65,927
2023-09-17,DMA_003,58741.45,1098
2023-09-17,DMA_004,68784.18,1331
2023-09-17,DMA_005,76821.28,1677
2023-09-17,DMA_006,88657.57,1673
2023-09-17,DMA_007,96512.91,1769
2023-09-17,DMA_008,104659.68,1904
2023-09-17,DMA_009,114287.46,2254
2023-09-17,DMA_010,122182.23,2679
2023-09-18,DMA_001,33855.02,679
2023-09-18,DMA_002,44082.05,904
2023-09-18,DMA_003,48064.77,929
2023-09-18,DMA_004,58071.5,1183
2023-09-18,DMA_005,63226.9,1234
2023-09-18,DMA_006,73286.75,1420
2023-09-18,DMA_007,88174.58,1908
2023-09-18,DMA_008,83739.58,1702
2023-09-18,DMA_009,100673.67,2007
2023-09-18,DMA_010,111120.52,2081
2023-09-19,DMA_001,33683.12,615
2023-09-19,DMA_002,41500.08,828
2023-09-19,DMA_003,52768.53,1046
2023-09-19,DMA_004,59761.93,1285
2023-09-19,DMA_005,68020.03,1367
2023-09-19,DMA_006,65801.43,1197
2023-09-19,DMA_007,86026.07,1898
2023-09-19,DMA_008,87327.66,1794
2023-09-19,DMA_009,99956.55,2088
2023-09-19,DMA_010,102712.39,2004
2023-09-20,DMA_001,36033.1,674
2023-09-20,DMA_002,48215.72,975
2023-09-20,DMA_003,49940.87,915
2023-09-20,DMA_004,63738.01,1367
2023-09-20,DMA_005,66493.86,1427
2023-09-20,DMA_006,75074.44,1492
2023-09-20,DMA_007,85716.19,1904
2023-09-20,DMA_008,90797.49,1781
2023-09-20,DMA_009,97544.4,1929
2023-09-20,DMA_010,96665.3,1917
2023-09-21,DMA_001,30562.19,585
2023-09-21,DMA_002,43374.96,864
2023-09-21,DMA_003,49022.84,987
2023-09-21,DMA_004,63005.06,1375
2023-09-21,DMA_005,70804.98,1513
2023-09-21,DMA_006,76773.65,1408
2023-09-21,DMA_007,83375.01,1820
2023-09-21,DMA_008,92654.46,1749
2023-09-21,DMA_009,104615.5,1970
2023-09-21,DMA_010,106245.52,2089
2023-09-22,DMA_001,34829.27,661
2023-09-22,DMA_002,41796.06,810
2023-09-22,DMA_003,54082.18,1075
2023-09-22,DMA_004,61156.48,1161
2023-09-22,DMA_005,65367.82,1267
2023-09-22,DMA_006,70447.18,1510
2023-09-22,DMA_007,85718.12,1638
2023-09-22,DMA_008,97550.0,1819
2023-09-22,DMA_009,96264.03,1930
2023-09-22,DMA_010,113595.36,2222
2023-09-23,DMA_001,37768.84,741
2023-09-23,DMA_002,46787.55,899
2023-09-23,DMA_003,57005.89,1119
2023-09-23,DMA_004,68068.05,1385
2023-09-23,DMA_005,77775.96,1658
2023-09-23,DMA_006,87635.65,1794
2023-09-23,DMA_007,94268.96,1747
2023-09-23,DMA_008,105263.16,2074
2023-09-23,DMA_009,105947.0,2233
2023-09-23,DMA_010,114799.17,2383
2023-09-24,DMA_001,38300.46,709
2023-09-24,DMA_002,47377.16,933
2023-09-24,DMA_003,58130.75,1224
2023-09-24,DMA_004,61164.83,1180
2023-09-24,DMA_005,67415.61,1265
2023-09-24,DMA_006,87651.24,1927
2023-09-24,DMA_007,97889.98,1853
2023-09-24,DMA_008,109415.64,2165
2023-09-24,DMA_009,102168.18,1899
2023-09-24,DMA_010,118332.98,2193
2023-09-25,DMA_001,36139.51,795
2023-09-25,DMA_002,42658.29,798
2023-09-25,DMA_003,52013.67,1010
2023-09-25,DMA_004,60247.25,1188
2023-09-25,DMA_005,68592.88,1261
2023-09-25,DMA_006,77553.09,1457
2023-09-25,DMA_007,79025.74,1696
2023-09-25,DMA_008,89482.05,1670
2023-09-25,DMA_009,93627.12,1880
2023-09-25,DMA_010,112217.72,2476
2023-09-26,DMA_001,32489.81,599
2023-09-26,DMA_002,44282.54,914
2023-09-26,DMA_003,43904.85,883
2023-09-26,DMA_004,56899.63,1051
2023-09-26,DMA_005,74056.94,1417
2023-09-26,DMA_006,76330.68,1443
2023-09-26,DMA_007,81059.17,1549
2023-09-26,DMA_008,91215.86,1703
2023-09-26,DMA_009,90994.05,1895
2023-09-26,DMA_010,112401.22,2240
2023-09-27,DMA_001,33802.35,716
2023-09-27,DMA_002,44461.54,948
2023-09-27,DMA_003,52535.39,1145
2023-09-27,DMA_004,57269.63,1221
2023-09-27,DMA_005,69304.75,1319
2023-09-27,DMA_006,70723.48,1365
2023-09-27,DMA_007,84450.48,1623
2023-09-27,DMA_008,90456.45,1894
2023-09-27,DMA_009,100886.79,1893
2023-09-27,DMA_010,114155.74,2532
2023-09-28,DMA_001,35766.89,682
2023-09-28,DMA_002,46171.48,884
2023-09-28,DMA_003,51999.12,1149
2023-09-28,DMA_004,57817.11,1166
2023-09-28,DMA_005,68516.23,1307
2023-09-28,DMA_006,68753.24,1269
2023-09-28,DMA_007,84186.8,1733
2023-09-28,DMA_008,88099.69,1853
2023-09-28,DMA_009,98906.74,1993
2023-09-28,DMA_010,106696.83,2368
2023-09-29,DMA_001,33152.95,653
2023-09-29,DMA_002,42996.0,881
2023-09-29,DMA_003,49876.01,916
2023-09-29,DMA_004,62924.04,1303
2023-09-29,DMA_005,72529.74,1537
2023-09-29,DMA_006,75928.37,1681
2023-09-29,DMA_007,80768.59,1733
2023-09-29,DMA_008,95011.72,1865
2023-09-29,DMA_009,92780.1,1781
2023-09-29,DMA_010,103504.49,1892
2023-09-30,DMA_001,41996.75,786
2023-09-30,DMA_002,48525.99,973
2023-09-30,DMA_003,62238.58,1147
2023-09-30,DMA_004,66326.53,1247
2023-09-30,DMA_005,77464.79,1558
2023-09-30,DMA_006,87213.95,1626
2023-09-30,DMA_007,99068.19,2136
2023-09-30,DMA_008,93936.92,1824
2023-09-30,DMA_009,107948.32,2153
2023-09-30,DMA_010,128957.61,2855
2023-10-01,DMA_001,30975.54,656
2023-10-01,DMA_002,38789.44,706
2023-10-01,DMA_003,48472.9,936
2023-10-01,DMA_004,52582.48,990
2023-10-01,DMA_005,56697.94,1130
2023-10-01,DMA_006,68793.62,1288
2023-10-01,DMA_007,75718.52,1464
2023-10-01,DMA_008,84214.68,1641
2023-10-01,DMA_009,93821.62,1780
2023-10-01,DMA_010,97339.92,1865
2023-10-02,DMA_001,26495.6,536
2023-10-02,DMA_002,30518.81,555
2023-10-02,DMA_003,37498.79,781
2023-10-02,DMA_004,47054.71,1042
2023-10-02,DMA_005,54175.08,1050
2023-10-02,DMA_006,57383.6,1052
2023-10-02,DMA_007,65068.63,1292
2023-10-02,DMA_008,75271.66,1602
2023-10-02,DMA_009,86371.23,1641
2023-10-02,DMA_010,85624.04,1624
2023-10-03,DMA_001,27460.29,527
2023-10-03,DMA_002,32130.32,697
2023-10-03,DMA_003,42899.83,855
2023-10-03,DMA_004,43448.31,950
2023-10-03,DMA_005,51508.28,947
2023-10-03,DMA_006,64979.08,1360
2023-10-03,DMA_007,64328.25,1244
2023-10-03,DMA_008,76076.35,1634
2023-10-03,DMA_009,86880.16,1798
2023-10-03,DMA_010,88225.54,1605
2023-10-04,DMA_001,28265.81,541
2023-10-04,DMA_002,33139.16,713
2023-10-04,DMA_003,41231.77,754
2023-10-04,DMA_004,49494.43,997
2023-10-04,DMA_005,54047.4,1145
2023-10-04,DMA_006,62431.64,1263
2023-10-04,DMA_007,70136.68,1395
2023-10-04,DMA_008,72792.43,1369
2023-10-04,DMA_009,80084.8,1741
2023-10-04,DMA_010,90601.96,1707
2023-10-05,DMA_001,26880.29,578
2023-10-05,DMA_002,33932.64,654
2023-10-05,DMA_003,44852.6,844
2023-10-05,DMA_004,46911.98,946
2023-10-05,DMA_005,54132.39,1037
2023-10-05,DMA_006,57900.71,1104
2023-10-05,DMA_007,63139.82,1265
2023-10-05,DMA_008,70420.11,1409
2023-10-05,DMA_009,87532.55,1610
2023-10-05,DMA_010,80033.89,1487
2023-10-06,DMA_001,26859.32,498
2023-10-06,DMA_002,35383.65,680
2023-10-06,DMA_003,41455.96,779
2023-10-06,DMA_004,51029.09,1109
2023-10-06,DMA_005,52209.37,1112
2023-10-06,DMA_006,65381.6,1333
2023-10-06,DMA_007,65145.16,1267
2023-10-06,DMA_008,74731.36,1420
2023-10-06,DMA_009,75100.3,1446
2023-10-06,DMA_010,82787.23,1804
2023-10-07,DMA_001,33011.96,646
2023-10-07,DMA_002,38955.89,799
2023-10-07,DMA_003,44234.52,930
2023-10-07,DMA_004,56427.06,1229
2023-10-07,DMA_005,61567.48,1237
2023-10-07,DMA_006,70447.77,1369
2023-10-07,DMA_007,73751.44,1364
2023-10-07,DMA_008,78398.42,1476
2023-10-07,DMA_009,85675.95,1776
2023-10-07,DMA_010,95436.06,1796
2023-10-08,DMA_001,33018.49,670
2023-10-08,DMA_002,37996.89,754
2023-10-08,DMA_003,44231.9,980
2023-10-08,DMA_004,55577.45,1189
2023-10-08,DMA_005,61855.8,1139
2023-10-08,DMA_006,67285.2,1232
2023-10-08,DMA_007,75414.97,1670
2023-10-08,DMA_008,83992.73,1699
2023-10-08,DMA_009,93282.54,1978
2023-10-08,DMA_010,100818.49,1857
2023-10-09,DMA_001,29499.54,572
2023-10-09,DMA_002,38111.19,758
2023-10-09,DMA_003,43989.6,825
2023-10-09,DMA_004,51355.81,995
2023-10-09,DMA_005,58775.13,1243
2023-10-09,DMA_006,57025.01,1042
2023-10-09,DMA_007,66813.96,1222
2023-10-09,DMA_008,73686.18,1405
2023-10-09,DMA_009,84277.3,1626
2023-10-09,DMA_010,89311.55,1675
2023-10-10,DMA_001,28530.28,532
2023-10-10,DMA_002,31938.87,660
2023-10-10,DMA_003,40896.36,893
2023-10-10,DMA_004,44313.91,981
2023-10-10,DMA_005,52437.69,1006
2023-10-10,DMA_006,66403.0,1217
2023-10-10,DMA_007,62018.99,1249
2023-10-10,DMA_008,64457.26,1202
2023-10-10,DMA_009,81944.73,1590
2023-10-10,DMA_010,88954.34,1861
2023-10-11,DMA_001,25184.52,496
2023-10-11,DMA_002,35149.09,649
2023-10-11,DMA_003,38239.26,697
2023-10-11,DMA_004,47703.98,1021
2023-10-11,DMA_005,58072.54,1165
2023-10-11,DMA_006,61625.42,1356
2023-10-11,DMA_007,70178.63,1378
2023-10-11,DMA_008,78981.8,1624
2023-10-11,DMA_009,83896.74,1750
2023-10-11,DMA_010,82646.29,1526
2023-10-12,DMA_001,26738.11,589
2023-10-12,DMA_002,34152.59,640
2023-10-12,DMA_003,37874.68,794
2023-10-12,DMA_004,47480.69,1032
2023-10-12,DMA_005,53182.24,1081
2023-10-12,DMA_006,59244.13,1190
2023-10-12,DMA_007,73616.44,1533
2023-10-12,DMA_008,79814.2,1485
2023-10-12,DMA_009,83484.73,1734
2023-10-12,DMA_010,77932.33,1462
2023-10-13,DMA_001,26118.4,556
2023-10-13,DMA_002,36572.39,687
2023-10-13,DMA_003,40924.93,772
2023-10-13,DMA_004,45497.61,854
2023-10-13,DMA_005,55030.14,1183
2023-10-13,DMA_006,53927.43,1062
2023-10-13,DMA_007,69832.92,1406
2023-10-13,DMA_008,72565.72,1413
2023-10-13,DMA_009,74153.99,1602
2023-10-13,DMA_010,81993.29,1638
2023-10-14,DMA_001,27658.28,546
2023-10-14,DMA_002,39835.5,783
2023-10-14,DMA_003,45100.96,841
2023-10-14,DMA_004,51800.9,1039
2023-10-14,DMA_005,58515.52,1168
2023-10-14,DMA_006,66773.32,1298
2023-10-14,DMA_007,79933.63,1672
2023-10-14,DMA_008,83390.69,1832
2023-10-14,DMA_009,82766.9,1767
2023-10-14,DMA_010,98187.48,1906
2023-10-15,DMA_001,32999.8,625
2023-10-15,DMA_002,38920.19,785
2023-10-15,DMA_003,42295.23,817
2023-10-15,DMA_004,54361.68,1005
2023-10-15,DMA_005,58629.71,1241
2023-10-15,DMA_006,75033.81,1437
2023-10-15,DMA_007,72542.95,1403
2023-10-15,DMA_008,74578.86,1495
2023-10-15,DMA_009,82950.44,1559
2023-10-15,DMA_010,98602.27,2119
2023-10-16,DMA_001,28616.69,626
2023-10-16,DMA_002,34691.75,741
2023-10-16,DMA_003,38107.24,742
2023-10-16,DMA_004,45714.37,1006
2023-10-16,DMA_005,57342.81,1262
2023-10-16,DMA_006,67055.4,1375
2023-10-16,DMA_007,67364.89,1415
2023-10-16,DMA_008,73876.64,1638
2023-10-16,DMA_009,86795.98,1883
2023-10-16,DMA_010,80212.58,1757
2023-10-17,DMA_001,28945.87,554
2023-10-17,DMA_002,36615.78,755
2023-10-17,DMA_003,38640.47,714
2023-10-17,DMA_004,43964.74,901
2023-10-17,DMA_005,48766.43,932
2023-10-17,DMA_006,54741.83,1208
2023-10-17,DMA_007,70376.07,1309
2023-10-17,DMA_008,72636.98,1386
2023-10-17,DMA_009,74057.91,1613
2023-10-17,DMA_010,83384.54,1673
2023-10-18,DMA_001,27405.84,546
2023-10-18,DMA_002,36099.89,747
2023-10-18,DMA_003,38858.92,748
2023-10-18,DMA_004,46621.24,1024
2023-10-18,DMA_005,53728.01,1126
2023-10-18,DMA_006,61404.2,1206
2023-10-18,DMA_007,65361.96,1331
2023-10-18,DMA_008,70345.54,1453
2023-10-18,DMA_009,83444.53,1566
2023-10-18,DMA_010,85596.46,1566
2023-10-19,DMA_001,28557.28,549
2023-10-19,DMA_002,34902.83,746
2023-10-19,DMA_003,38729.57,843
2023-10-19,DMA_004,48841.15,1040
2023-10-19,DMA_005,52475.61,1148
2023-10-19,DMA_006,55727.3,1095
2023-10-19,DMA_007,69082.2,1294
2023-10-19,DMA_008,76216.79,1390
2023-10-19,DMA_009,67421.01,1311
2023-10-19,DMA_010,100584.22,2119
2023-10-20,DMA_001,27418.3,502
2023-10-20,DMA_002,35251.56,762
2023-10-20,DMA_003,39743.84,774
2023-10-20,DMA_004,51304.39,1065
2023-10-20,DMA_005,48628.28,948
2023-10-20,DMA_006,60569.12,1273
2023-10-20,DMA_007,67549.23,1448
2023-10-20,DMA_008,75119.41,1613
2023-10-20,DMA_009,79109.93,1589
2023-10-20,DMA_010,81219.22,1599
2023-10-21,DMA_001,30750.86,585
2023-10-21,DMA_002,39057.1,847
2023-10-21,DMA_003,41345.58,802
2023-10-21,DMA_004,52944.77,1139
2023-10-21,DMA_005,64600.93,1317
2023-10-21,DMA_006,73696.91,1479
2023-10-21,DMA_007,76085.4,1490
2023-10-21,DMA_008,80788.76,1748
2023-10-21,DMA_009,90471.42,1936
2023-10-21,DMA_010,100041.95,2117
2023-10-22,DMA_001,30322.07,643
2023-10-22,DMA_002,37045.51,706
2023-10-22,DMA_003,42439.89,781
2023-10-22,DMA_004,54046.93,1197
2023-10-22,DMA_005,61735.74,1227
2023-10-22,DMA_006,74005.98,1465
2023-10-22,DMA_007,77601.3,1516
2023-10-22,DMA_008,82180.57,1657
2023-10-22,DMA_009,91134.68,2006
2023-10-22,DMA_010,103150.4,1906
2023-10-23,DMA_001,27758.83,606
2023-10-23,DMA_002,35202.69,687
2023-10-23,DMA_003,42064.98,871
2023-10-23,DMA_004,52539.25,1149
2023-10-23,DMA_005,49223.77,1070
2023-10-23,DMA_006,61553.97,1312
2023-10-23,DMA_007,68075.49,1292
2023-10-23,DMA_008,75706.03,1654
2023-10-23,DMA_009,78417.97,1431
2023-10-23,DMA_010,85145.88,1783
2023-10-24,DMA_001,28174.31,622
2023-10-24,DMA_002,35442.88,710
2023-10-24,DMA_003,38015.2,808
2023-10-24,DMA_004,49844.12,991
2023-10-24,DMA_005,55381.69,1184
2023-10-24,DMA_006,62679.69,1292
2023-10-24,DMA_007,69511.28,1391
2023-10-24,DMA_008,71548.42,1467
2023-10-24,DMA_009,80410.12,1666
2023-10-24,DMA_010,87024.79,1586
2023-10-25,DMA_001,27310.83,561
2023-10-25,DMA_002,34730.96,688
2023-10-25,DMA_003,42094.12,895
2023-10-25,DMA_004,49110.53,997
2023-10-25,DMA_005,56236.04,1137
2023-10-25,DMA_006,64258.34,1384
2023-10-25,DMA_007,63074.72,1399
2023-10-25,DMA_008,70453.26,1447
